|                      Parameters |                       0 |   1 |                      2 |                      3 |                       4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  7.3085957639008125e-25 | 0.0 | -7.531769547152019e-15 | 1.6100634046885426e-14 | -4.2724735922916815e-18 |  2.152845197099345e-18 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha |  -7.531769547152019e-15 | 0.0 |  0.0008465260562100868 | -0.0003152470245503361 |  -9.867499662594305e-08 | -2.552524070900897e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |  1.6100634046885426e-14 | 0.0 | -0.0003152470245503361 |  0.0008535421681949621 |   1.479462845165764e-07 | -9.281931021419326e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -4.2724735922916815e-18 | 0.0 | -9.867499662594305e-08 |  1.479462845165764e-07 |  1.1984983846102624e-06 | -4.626338733756456e-09 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |   2.152845197099345e-18 | 0.0 | -2.552524070900897e-08 | -9.281931021419326e-08 |  -4.626338733756456e-09 |  8.638762975441563e-07 |                    0.0 |                    0.0 | 0.0 |
|      s4eEJons-bkg.spectral.norm |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |  2.475140170158427e-05 | 2.0698666572345404e-06 | 0.0 |
|      s4eEJons-bkg.spectral.tilt |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 2.0698666572345404e-06 | 2.8955238467973185e-05 | 0.0 |
| s4eEJons-bkg.spectral.reference |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
