|                      Parameters |                       0 |   1 |                       2 |                       3 |                       4 |                       5 |                     6 |                     7 |   8 |
|      Crablog.spectral.amplitude |   3.370366603742812e-22 | 0.0 |   -4.35525467658737e-12 |   2.164278140296508e-12 | -1.1425106311967535e-14 |  1.1913026061531256e-14 |                   0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha |   -4.35525467658737e-12 | 0.0 |      0.3117746244752753 |    -0.09101638834218605 |  0.00039421567639028396 | -0.00017361069521957458 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta |   2.164278140296508e-12 | 0.0 |    -0.09101638834218605 |      0.0420416736987983 | -0.00014083957767919875 |    8.76786095157998e-05 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -1.1425106311967535e-14 | 0.0 |  0.00039421567639028396 | -0.00014083957767919875 |   0.0006714345741315973 |  -0.0002342663789644726 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 |  1.1913026061531256e-14 | 0.0 | -0.00017361069521957458 |    8.76786095157998e-05 |  -0.0002342663789644726 |   0.0008335409248888007 |                   0.0 |                   0.0 | 0.0 |
|      yAac5raC-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |   0.02380054558611544 | -0.004198505732049385 | 0.0 |
|      yAac5raC-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | -0.004198505732049385 |   0.03834493759374695 | 0.0 |
| yAac5raC-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
