|                      Parameters |                       0 |   1 |                       2 |                       3 |                       4 |                       5 |                     6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  3.2258244481856126e-25 | 0.0 | -3.5120789694722113e-15 |   6.609706770889429e-15 | -2.5767354568040853e-18 |   1.062791335940461e-18 |                   0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -3.5120789694722113e-15 | 0.0 |   0.0003764864109964369 | -0.00014443339733798355 |   4.018677822784428e-08 | -4.3935434574824605e-08 |                   0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |   6.609706770889429e-15 | 0.0 | -0.00014443339733798355 |  0.00033409855143701114 |   2.107466521087302e-08 |  1.4921971567257737e-08 |                   0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -2.5767354568040853e-18 | 0.0 |   4.018677822784428e-08 |   2.107466521087302e-08 |   5.328512168819369e-07 |  -8.864842963175314e-10 |                   0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |   1.062791335940461e-18 | 0.0 | -4.3935434574824605e-08 |  1.4921971567257737e-08 |  -8.864842963175314e-10 |   4.064542262063332e-07 |                   0.0 |                    0.0 | 0.0 |
|      H7dTvbaH-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 1.151444985414241e-05 |  8.613594223656944e-07 | 0.0 |
|      H7dTvbaH-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 8.613594223656944e-07 | 1.3551625590959166e-05 | 0.0 |
| H7dTvbaH-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
