|                      Parameters |                      0 |   1 |                      2 |                      3 |                       4 |                       5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  7.165353127175358e-26 | 0.0 | -7.647711118703371e-16 |  1.502892062069972e-15 |  -4.395252341007637e-19 |  1.4030189206964968e-19 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -7.647711118703371e-16 | 0.0 |  8.235269789896395e-05 | -3.235536302719457e-05 |   8.068120580038905e-09 |   3.127386041812427e-09 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |  1.502892062069972e-15 | 0.0 | -3.235536302719457e-05 |  7.655914193341585e-05 |    2.82157980762525e-09 |  -1.956079599096475e-09 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -4.395252341007637e-19 | 0.0 |  8.068120580038905e-09 |   2.82157980762525e-09 |  1.1523986636063963e-07 | -4.1800584203835337e-10 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 | 1.4030189206964968e-19 | 0.0 |  3.127386041812427e-09 | -1.956079599096475e-09 | -4.1800584203835337e-10 |   8.690739856703334e-08 |                    0.0 |                    0.0 | 0.0 |
|      w0zQvXr--bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 2.4846137208679946e-06 | 2.0378783092076742e-07 | 0.0 |
|      w0zQvXr--bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 2.0378783092076742e-07 |  2.890221588295585e-06 | 0.0 |
| w0zQvXr--bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
