|                           Parameters |                      0 |   1 |                      2 |                      3 |                      4 |                      5 |                      6 |                      7 |   8 |   9 |  10 |                     11 |                     12 |  13 |
|           Crablog.spectral.amplitude |  1.960382531162551e-23 | 0.0 | -3.537400342408879e-14 |    6.6772837377968e-14 | 1.3687288851361357e-17 |  2.590450998244515e-17 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               Crablog.spectral.alpha | -3.537400342408879e-14 | 0.0 |   0.003567496445964314 | -0.0013488009086749778 | -6.408047222931125e-08 | -5.328800785505601e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.beta |    6.6772837377968e-14 | 0.0 | -0.0013488009086749778 |  0.0031753105938249096 | -6.106746350476275e-07 | -3.021446977715752e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lon_0 | 1.3687288851361357e-17 | 0.0 | -6.408047222931125e-08 | -6.106746350476275e-07 | 5.1991890554671835e-06 | 1.7945034580105464e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lat_0 |  2.590450998244515e-17 | 0.0 | -5.328800785505601e-07 | -3.021446977715752e-07 | 1.7945034580105464e-07 | 3.8346264711291984e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           CO3F6u0y-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.00011450117925291945 | 1.1142631792594432e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           CO3F6u0y-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 1.1142631792594432e-05 | 0.00013305389735300768 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      CO3F6u0y-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       CO3F6u0y-irf.e_reco_model.bias |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| CO3F6u0y-irf.e_reco_model.resolution |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           CO3F6u0y-irf.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |   0.010163509495445807 | -7.439494344343879e-07 | 0.0 |
|           CO3F6u0y-irf.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -7.439494344343879e-07 | 0.00040000167283384765 | 0.0 |
|      CO3F6u0y-irf.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
