|                      Parameters |                       0 |   1 |                       2 |                       3 |                       4 |                      5 |                     6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  3.1994596874855414e-25 | 0.0 | -3.5531821797463626e-15 |    6.84093204242318e-15 | -3.0787763248090738e-18 |  5.058940431614961e-19 |                   0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -3.5531821797463626e-15 | 0.0 |    0.000384360354916602 | -0.00014565104256495292 |  1.0505393117979815e-08 | 1.9565050872554885e-09 |                   0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |    6.84093204242318e-15 | 0.0 | -0.00014565104256495292 |  0.00035478471650073843 |  2.9440341178168944e-08 |  6.743487182019118e-09 |                   0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -3.0787763248090738e-18 | 0.0 |  1.0505393117979815e-08 |  2.9440341178168944e-08 |   5.537874909199316e-07 | -4.214708078539076e-09 |                   0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |   5.058940431614961e-19 | 0.0 |  1.9565050872554885e-09 |   6.743487182019118e-09 |  -4.214708078539076e-09 | 4.1181408528453327e-07 |                   0.0 |                    0.0 | 0.0 |
|      EIoK6Ixg-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 1.156343559032435e-05 |  8.984927806234221e-07 | 0.0 |
|      EIoK6Ixg-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 8.984927806234221e-07 | 1.3429935634728465e-05 | 0.0 |
| EIoK6Ixg-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
