|                           Parameters |                       0 |   1 |                      2 |                       3 |                       4 |                       5 |                     6 |                     7 |   8 |   9 |  10 |                     11 |                     12 |  13 |
|           Crablog.spectral.amplitude |  1.6489571952591493e-23 | 0.0 |  -1.67654733340909e-14 |   3.361696851047579e-14 |  4.9728795697599135e-18 | -5.1458283186025266e-17 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.reference |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               Crablog.spectral.alpha |   -1.67654733340909e-14 | 0.0 |  0.0018675860942610782 |  -0.0007583873080859846 |  2.4953563350979926e-07 |   -4.48948773362684e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.beta |   3.361696851047579e-14 | 0.0 | -0.0007583873080859846 |   0.0017401465662034627 | -4.6811395538259094e-07 |  3.9959556838051983e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lon_0 |  4.9728795697599135e-18 | 0.0 | 2.4953563350979926e-07 | -4.6811395538259094e-07 |  2.5956890693141828e-06 |  1.7871320768700898e-09 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lat_0 | -5.1458283186025266e-17 | 0.0 |  -4.48948773362684e-07 |  3.9959556838051983e-07 |  1.7871320768700898e-09 |    1.90746967322392e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           vFE06s9c-bkg.spectral.norm |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 5.340826049765007e-05 | 3.689849064773306e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           vFE06s9c-bkg.spectral.tilt |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 3.689849064773306e-06 | 6.342609711526743e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      vFE06s9c-bkg.spectral.reference |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       vFE06s9c-irf.e_reco_model.bias |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| vFE06s9c-irf.e_reco_model.resolution |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           vFE06s9c-irf.spectral.norm |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |   0.010340480482986584 | -4.650641920263321e-07 | 0.0 |
|           vFE06s9c-irf.spectral.tilt |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | -4.650641920263321e-07 | 0.00040000275619456204 | 0.0 |
|      vFE06s9c-irf.spectral.reference |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
