|                      Parameters |                       0 |   1 |                       2 |                      3 |                       4 |                       5 |                     6 |                     7 |   8 |
|      Crablog.spectral.amplitude |  2.2656886405669528e-22 | 0.0 | -1.2340769726953496e-12 |  3.197489280800144e-12 |  -9.170628533764515e-16 |  1.6083733322087377e-15 |                   0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha | -1.2340769726953496e-12 | 0.0 |     0.13578755763699915 |   -0.06222448455357189 |  -6.879661632630498e-05 |  0.00018909198484874575 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta |   3.197489280800144e-12 | 0.0 |    -0.06222448455357189 |    0.12494969097392307 |   8.433999075497277e-05 |  -1.063438571983563e-05 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 |  -9.170628533764515e-16 | 0.0 |  -6.879661632630498e-05 |  8.433999075497277e-05 |  0.00016898639841298355 | -2.6548744654463682e-05 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 |  1.6083733322087377e-15 | 0.0 |  0.00018909198484874575 | -1.063438571983563e-05 | -2.6548744654463682e-05 |  0.00011226841293012978 |                   0.0 |                   0.0 | 0.0 |
|      wKWjIuO8-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |  0.004952026538122397 | 0.0005997093243249797 | 0.0 |
|      wKWjIuO8-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0005997093243249797 |  0.006477881159125405 | 0.0 |
| wKWjIuO8-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
