|                      Parameters |   0 |                       1 |                       2 |   3 |   4 |                       5 |                       6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |      0.2460127265975111 |  1.6858970804080205e-10 | 0.0 | 0.0 |      1.6021190700552321 | -1.2320611159554684e-05 |  -4.327227100627904e-05 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |  1.6858970804080205e-10 |  1.3111766845924885e-19 | 0.0 | 0.0 |  1.2792138498454162e-09 |  3.2624942988800012e-15 | -1.1515727286478767e-14 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |      1.6021190700552321 |  1.2792138498454162e-09 | 0.0 | 0.0 |      12.627227774178719 |  -2.007646306088083e-05 | -1.9975527068655347e-05 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | -1.2320611159554684e-05 |  3.2624942988800012e-15 | 0.0 | 0.0 |  -2.007646306088083e-05 |  0.00011125625340881663 | -3.4241035966366913e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  -4.327227100627904e-05 | -1.1515727286478767e-14 | 0.0 | 0.0 | -1.9975527068655347e-05 | -3.4241035966366913e-06 |   8.408226462785519e-05 |                    0.0 |                    0.0 | 0.0 |
|      C66lMjuk-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |  0.0021571099763143717 | 0.00019916205504091062 | 0.0 |
|      C66lMjuk-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.00019916205504091062 |  0.0033386942240551092 | 0.0 |
| C66lMjuk-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
