|                      Parameters |   0 |                      1 |                       2 |   3 |   4 |                       5 |                       6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.01761434372336432 |  2.4695481477417952e-11 | 0.0 | 0.0 |     0.09978285292557217 |   8.919208519356522e-07 |  -2.186290332819927e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 2.4695481477417952e-11 |   3.843574629346042e-20 | 0.0 | 0.0 |  1.5847175439663883e-10 |   4.540183553928145e-16 | -1.8871973478058984e-16 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.09978285292557217 |  1.5847175439663883e-10 | 0.0 | 0.0 |      0.6588987610821011 |  2.2483626665196295e-06 | -1.5065244933287705e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  8.919208519356522e-07 |   4.540183553928145e-16 | 0.0 | 0.0 |  2.2483626665196295e-06 |   4.532432679744358e-06 | -3.4201239904427744e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -2.186290332819927e-07 | -1.8871973478058984e-16 | 0.0 | 0.0 | -1.5065244933287705e-06 | -3.4201239904427744e-08 |   3.491773997740863e-06 |                    0.0 |                    0.0 | 0.0 |
|      S_xOlXMn-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.00011604744613083783 |  8.491706077617012e-06 | 0.0 |
|      S_xOlXMn-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |  8.491706077617012e-06 | 0.00013497640471626438 | 0.0 |
| S_xOlXMn-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
