|                      Parameters |   0 |                       1 |                       2 |   3 |   4 |                       5 |                       6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |      290.80935898915635 | -3.1003672458554145e-10 | 0.0 | 0.0 |     -1.5550357179117205 | -0.00011543908527214444 | -0.00017758401187600268 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -3.1003672458554145e-10 |   4.348589920020306e-20 | 0.0 | 0.0 |  -3.129353732257704e-09 |   -7.95370822052712e-14 | -3.6625328084213433e-13 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |     -1.5550357179117205 |  -3.129353732257704e-09 | 0.0 | 0.0 |       227.7331687960427 | -0.00019281502511955906 |  -0.0017109235590845428 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | -0.00011543908527214444 |   -7.95370822052712e-14 | 0.0 | 0.0 | -0.00019281502511955906 |       291.1650869159181 |  -1.854508225956847e-07 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -0.00017758401187600268 | -3.6625328084213433e-13 | 0.0 | 0.0 |  -0.0017109235590845428 |  -1.854508225956847e-07 |      291.12914907496645 |                   0.0 |                   0.0 | 0.0 |
|      HN_i7IlJ-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |     291.1902637999293 | 0.0005597895033970696 | 0.0 |
|      HN_i7IlJ-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0005597895033970696 |     291.1929660481685 | 0.0 |
| HN_i7IlJ-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
