|                           Parameters |   0 |                      1 |                      2 |   3 |   4 |                       5 |                       6 |                      7 |                     8 |                     9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |    0.01660643491224067 |  3.800835657024619e-12 | 0.0 | 0.0 |     0.05209518520831711 |  -4.689010894834331e-06 |  -2.33510846867005e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |  3.800835657024619e-12 | 1.1199367123933319e-21 | 0.0 | 0.0 |  1.3871275511571841e-11 |  -1.086460866773587e-15 | -9.791418305884794e-16 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |    0.05209518520831711 | 1.3871275511571841e-11 | 0.0 | 0.0 |      0.2238942926404208 | -1.1178619289147128e-05 | -5.775792376652546e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | -4.689010894834331e-06 | -1.086460866773587e-15 | 0.0 | 0.0 | -1.1178619289147128e-05 |  1.1500824571865007e-05 |  8.449636995057895e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |  -2.33510846867005e-06 | -9.791418305884794e-16 | 0.0 | 0.0 |  -5.775792376652546e-06 |   8.449636995057895e-08 |  7.793119920767074e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           nxfAfE6S-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0002439230172632035 | 1.832351680134012e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           nxfAfE6S-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 1.832351680134012e-05 | 0.0002988630544684723 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      nxfAfE6S-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       nxfAfE6S-irf.e_reco_model.bias | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| nxfAfE6S-irf.e_reco_model.resolution | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           nxfAfE6S-irf.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |    0.01007923160131169 | -1.800101204272582e-07 | 0.0 |
|           nxfAfE6S-irf.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | -1.800101204272582e-07 | 0.00040001143821039226 | 0.0 |
|      nxfAfE6S-irf.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
