|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |   0.039273625583229936 |  2.360630620605994e-11 | 0.0 | 0.0 |     0.1736087604572938 |  1.008154628778548e-06 | 1.3603624995548745e-06 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |  2.360630620605994e-11 |  1.464263618565454e-20 | 0.0 | 0.0 | 1.0864773573596267e-10 |  5.072575762434322e-16 |   6.33262712076845e-16 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |     0.1736087604572938 | 1.0864773573596267e-10 | 0.0 | 0.0 |     0.8123561023336028 |  5.107226836370767e-06 |  4.637026728747927e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  1.008154628778548e-06 |  5.072575762434322e-16 | 0.0 | 0.0 |  5.107226836370767e-06 | 4.6853077250841695e-06 |  -1.42775145508313e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | 1.3603624995548745e-06 |   6.33262712076845e-16 | 0.0 | 0.0 |  4.637026728747927e-06 |  -1.42775145508313e-07 | 3.3982598036059154e-06 |                    0.0 |                    0.0 | 0.0 |
|      aic_Oioz-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.00011580735850522174 | 1.0134678251140181e-05 | 0.0 |
|      aic_Oioz-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 1.0134678251140181e-05 | 0.00013301341847425177 | 0.0 |
| aic_Oioz-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
