|                           Parameters |   0 |                       1 |                       2 |   3 |   4 |                      5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |     0.23813610734109314 |  2.8271767600647363e-10 | 0.0 | 0.0 |     1.5823845298177057 | -0.00025283413094685835 |  -6.314565628979407e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |  2.8271767600647363e-10 |  4.2411844706299533e-19 | 0.0 | 0.0 |  2.477834104233739e-09 |  -2.892067670060177e-13 | -1.1852463839233881e-14 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |      1.5823845298177057 |   2.477834104233739e-09 | 0.0 | 0.0 |     14.731508818541478 |  -0.0015781874453213087 |   -7.00024840064299e-05 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | -0.00025283413094685835 |  -2.892067670060177e-13 | 0.0 | 0.0 | -0.0015781874453213087 |   0.0001659221915896142 |  2.0696855245802115e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |  -6.314565628979407e-06 | -1.1852463839233881e-14 | 0.0 | 0.0 |  -7.00024840064299e-05 |  2.0696855245802115e-07 |    7.07465967024253e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           -tkECg13-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |    0.00538003553994092 | 0.00030906186532939436 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           -tkECg13-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.00030906186532939436 |   0.006390659580169632 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      -tkECg13-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       -tkECg13-irf.e_reco_model.bias | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| -tkECg13-irf.e_reco_model.resolution | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           -tkECg13-irf.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |    0.00999686047523225 | -5.145065717611099e-07 | 0.0 |
|           -tkECg13-irf.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -5.145065717611099e-07 |  0.0004000026539331844 | 0.0 |
|      -tkECg13-irf.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
