|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                     5 |                      6 |                      7 |                     8 |                    9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                  0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.03650922634633208 | 2.6766940193673536e-09 | 0.0 | 0.0 |  0.049330856112635296 |  5.123397387768814e-05 |  8.230180508186119e-05 |                   0.0 |                  0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 2.6766940193673536e-09 |  3.067450447577052e-15 | 0.0 | 0.0 | 9.629312339400216e-08 |  5.186677767259467e-11 |  6.841304163271756e-11 |                   0.0 |                  0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                  0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                  0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |   0.049330856112635296 |  9.629312339400216e-08 | 0.0 | 0.0 |     3.078446056158167 |  0.0015152311748450377 |   0.002022961707716097 |                   0.0 |                  0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  5.123397387768814e-05 |  5.186677767259467e-11 | 0.0 | 0.0 | 0.0015152311748450377 |  5.878101346775415e-05 | -2.110353407496211e-06 |                   0.0 |                  0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  8.230180508186119e-05 |  6.841304163271756e-11 | 0.0 | 0.0 |  0.002022961707716097 | -2.110353407496211e-06 | 3.2354988581291754e-05 |                   0.0 |                  0.0 | 0.0 |
|      INE7qUhj-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0011299709121351893 | 4.70812825572291e-05 | 0.0 |
|      INE7qUhj-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 |  4.70812825572291e-05 | 0.001410935348242865 | 0.0 |
| INE7qUhj-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                  0.0 | 0.0 |
