|                      Parameters |   0 |                       1 |                       2 |   3 |   4 |                      5 |                       6 |                       7 |                      8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.026070140917244914 |   5.493012783981121e-11 | 0.0 | 0.0 |     0.1470223577136991 |   6.629727136881482e-07 | -1.5124493891995866e-06 |                    0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |   5.493012783981121e-11 |  1.4355343919211392e-19 | 0.0 | 0.0 |  3.983573513438497e-10 | -4.3237063978589145e-19 | -1.4432589112096358e-16 |                    0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |      0.1470223577136991 |   3.983573513438497e-10 | 0.0 | 0.0 |     1.1177523790443866 |  1.1558909685944345e-06 |  1.8118869349482515e-06 |                    0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |   6.629727136881482e-07 | -4.3237063978589145e-19 | 0.0 | 0.0 | 1.1558909685944345e-06 |   8.431121105356416e-06 |   2.353174980484667e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -1.5124493891995866e-06 | -1.4432589112096358e-16 | 0.0 | 0.0 | 1.8118869349482515e-06 |   2.353174980484667e-07 |   7.901386794750344e-06 |                    0.0 |                   0.0 | 0.0 |
|      y93UkrN--bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.00025594167748840114 |  9.45367029482186e-06 | 0.0 |
|      y93UkrN--bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |   9.45367029482186e-06 | 0.0002959337560973537 | 0.0 |
| y93UkrN--bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
