|                           Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                      8 |                      9 |  10 |  11 |  12 |                      13 |                      14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |  0.0012748638435719087 |  2.659776923665672e-12 | 0.0 | 0.0 |   0.008459308249244103 |  3.099882800721705e-07 | 1.8238586513689793e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |  2.659776923665672e-12 |  7.817416733409831e-21 | 0.0 | 0.0 | 1.9202331060410577e-11 | 3.5132780966776727e-16 |  5.594450854642953e-16 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |   0.008459308249244103 | 1.9202331060410577e-11 | 0.0 | 0.0 |    0.06207394512872993 |  2.277547040774862e-06 |  1.333494300876461e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |  3.099882800721705e-07 | 3.5132780966776727e-16 | 0.0 | 0.0 |  2.277547040774862e-06 | 2.1110135361097618e-07 |  3.958889524195219e-10 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | 1.8238586513689793e-07 |  5.594450854642953e-16 | 0.0 | 0.0 |  1.333494300876461e-06 |  3.958889524195219e-10 | 1.5618520534211422e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           BMaV-aK--bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |  5.361884458411338e-06 | 4.4116558968709694e-07 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           BMaV-aK--bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 4.4116558968709694e-07 |  6.235845271180506e-06 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      BMaV-aK--bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       BMaV-aK--irf.e_reco_model.bias | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
| BMaV-aK--irf.e_reco_model.resolution | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           BMaV-aK--irf.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |     0.01308642531189834 | -4.6951898842777076e-05 | 0.0 |
|           BMaV-aK--irf.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -4.6951898842777076e-05 |  0.00040016327604309575 | 0.0 |
|      BMaV-aK--irf.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
