|                      Parameters |   0 |                       1 |                      2 |   3 |   4 |                      5 |                       6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     0.01592627433753692 | 3.2803503896477216e-12 | 0.0 | 0.0 |   0.042889204530846076 | -3.4589008410832434e-06 |   7.32823437433559e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |  3.2803503896477216e-12 |  7.986361481550554e-22 | 0.0 | 0.0 | 1.1166730391863433e-11 |  -5.227057459660938e-16 |  9.630383514356543e-17 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.042889204530846076 | 1.1166730391863433e-11 | 0.0 | 0.0 |    0.19261020697828887 |   4.229485599651195e-06 | -5.186846265210563e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | -3.4589008410832434e-06 | -5.227057459660938e-16 | 0.0 | 0.0 |  4.229485599651195e-06 |   1.856327053903497e-05 |  -5.47287944594797e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |    7.32823437433559e-07 |  9.630383514356543e-17 | 0.0 | 0.0 | -5.186846265210563e-06 |   -5.47287944594797e-07 |  1.326263783296029e-05 |                    0.0 |                    0.0 | 0.0 |
|      z4ULrhXl-bkg.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |  0.0005361588473938128 | 2.2257119747960145e-05 | 0.0 |
|      z4ULrhXl-bkg.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 | 2.2257119747960145e-05 |  0.0006497862852993648 | 0.0 |
| z4ULrhXl-bkg.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
