|                      Parameters |   0 |                       1 |                      2 |   3 |   4 |                      5 |                      6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |   0.0017845891446661905 |  1.936076116613947e-12 | 0.0 | 0.0 |   0.009949790504753283 |  1.412397100735662e-08 | -3.0585759521598082e-09 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |   1.936076116613947e-12 | 2.1887652714609335e-21 | 0.0 | 0.0 | 1.1347585529479213e-11 |  5.771773238832586e-19 |   3.575075902239389e-18 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.009949790504753283 | 1.1347585529479213e-11 | 0.0 | 0.0 |   0.059094407718131244 |  3.834290632710761e-08 |     5.6957509393216e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |   1.412397100735662e-08 |  5.771773238832586e-19 | 0.0 | 0.0 |  3.834290632710761e-08 | 2.1057105643535035e-07 |  -2.488434977050986e-10 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -3.0585759521598082e-09 |  3.575075902239389e-18 | 0.0 | 0.0 |    5.6957509393216e-09 | -2.488434977050986e-10 |  1.5782325292791095e-07 |                   0.0 |                   0.0 | 0.0 |
|      m1SyoGcd-bkg.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 | 5.358827601711288e-06 | 4.248938361869792e-07 | 0.0 |
|      m1SyoGcd-bkg.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 | 4.248938361869792e-07 | 6.255828555998324e-06 | 0.0 |
| m1SyoGcd-bkg.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
