|                      Parameters |   0 |                     1 |                      2 |   3 |   4 |                       5 |                      6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |  0.002442469644551024 |  7.478717969206051e-12 | 0.0 | 0.0 |    0.016900911240124834 |  1.016604028099487e-07 |    2.92921388315439e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 7.478717969206051e-12 |  2.867224104925348e-20 | 0.0 | 0.0 |   6.686025393963601e-11 |  1.521538252313615e-17 |  -5.166440587975779e-17 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |  0.016900911240124834 |  6.686025393963601e-11 | 0.0 | 0.0 |     0.15709097433310534 | 1.3887591929376818e-07 | -2.0893691040095806e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 1.016604028099487e-07 |  1.521538252313615e-17 | 0.0 | 0.0 |  1.3887591929376818e-07 |   9.85618944172456e-07 |   3.688946052978889e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  2.92921388315439e-08 | -5.166440587975779e-17 | 0.0 | 0.0 | -2.0893691040095806e-07 |  3.688946052978889e-09 |   7.193928461316703e-07 |                    0.0 |                    0.0 | 0.0 |
|      uDdXfqpp-bkg.spectral.norm | 0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 2.5164567564819265e-05 |  2.089919430742267e-06 | 0.0 |
|      uDdXfqpp-bkg.spectral.tilt | 0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |  2.089919430742267e-06 | 2.8571820551261468e-05 | 0.0 |
| uDdXfqpp-bkg.spectral.reference | 0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
