|                      Parameters |   0 |                       1 |                       2 |   3 |   4 |                       5 |                       6 |                       7 |                     8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |   0.0017606105055349194 |   3.923645282360162e-12 | 0.0 | 0.0 |    0.012092100800548806 |   4.695667114019674e-09 | -1.0270375496413486e-08 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |   3.923645282360162e-12 |   9.919078640488558e-21 | 0.0 | 0.0 |  3.1167349814455274e-11 | -2.8214413040958797e-17 | -1.7899454546120954e-17 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.012092100800548806 |  3.1167349814455274e-11 | 0.0 | 0.0 |     0.09849649310924671 | -2.6104190114668512e-08 |   -7.67198354822672e-08 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |   4.695667114019674e-09 | -2.8214413040958797e-17 | 0.0 | 0.0 | -2.6104190114668512e-08 |   4.600544267067886e-07 |  -7.697608351106108e-11 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -1.0270375496413486e-08 | -1.7899454546120954e-17 | 0.0 | 0.0 |   -7.67198354822672e-08 |  -7.697608351106108e-11 |   3.457358103596087e-07 |                   0.0 |                    0.0 | 0.0 |
|      GKKKa1rp-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 1.159094242954895e-05 |  9.799767244572165e-07 | 0.0 |
|      GKKKa1rp-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 9.799767244572165e-07 | 1.3330389835915012e-05 | 0.0 |
| GKKKa1rp-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
