|                           Parameters |   0 |                       1 |                       2 |   3 |   4 |                      5 |                       6 |                      7 |                     8 |                     9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |    0.019342422761206773 |  1.1192816597906733e-11 | 0.0 | 0.0 |    0.08499302571678569 | -1.8328516959605915e-06 |  -5.58086835376442e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |  1.1192816597906733e-11 |    7.01356721929535e-21 | 0.0 | 0.0 | 5.0927981057199504e-11 | -1.0514126010478106e-15 | -4.933543863692213e-16 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |     0.08499302571678569 |  5.0927981057199504e-11 | 0.0 | 0.0 |     0.3926094205811318 |  -8.406696597344236e-06 | -2.031264381158862e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | -1.8328516959605915e-06 | -1.0514126010478106e-15 | 0.0 | 0.0 | -8.406696597344236e-06 |  2.1062558724572124e-06 |  -4.09628084757566e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |   -5.58086835376442e-07 |  -4.933543863692213e-16 | 0.0 | 0.0 | -2.031264381158862e-06 |   -4.09628084757566e-08 |  1.541985329669228e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           aRGDCc8V-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 | 5.405457289267682e-05 | 4.098058028014372e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           aRGDCc8V-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 | 4.098058028014372e-06 | 6.216229586977705e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      aRGDCc8V-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       aRGDCc8V-irf.e_reco_model.bias | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| aRGDCc8V-irf.e_reco_model.resolution | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           aRGDCc8V-irf.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |   0.010345417345948519 | -4.017485240708841e-06 | 0.0 |
|           aRGDCc8V-irf.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | -4.017485240708841e-06 |  0.0004000030257759306 | 0.0 |
|      aRGDCc8V-irf.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
