|                      Parameters |   0 |                       1 |                      2 |   3 |   4 |                      5 |                       6 |                      7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |      0.0862776474650601 |  3.003499006421379e-10 | 0.0 | 0.0 |     0.4965978027347487 | -3.3025390650708474e-05 | -2.487953990681231e-05 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |   3.003499006421379e-10 | 2.0796075934148032e-18 | 0.0 | 0.0 |  3.782329297275333e-09 |   -7.35153418983878e-14 | -7.450289857898111e-14 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |      0.4965978027347487 |  3.782329297275333e-09 | 0.0 | 0.0 |      6.984854130790247 |  -8.638051302256224e-05 | -0.0001044495075194532 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | -3.3025390650708474e-05 |  -7.35153418983878e-14 | 0.0 | 0.0 | -8.638051302256224e-05 |   8.011364592863919e-05 |  7.866152400290296e-06 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  -2.487953990681231e-05 | -7.450289857898111e-14 | 0.0 | 0.0 | -0.0001044495075194532 |   7.866152400290296e-06 |  6.862456057755661e-05 |                   0.0 |                   0.0 | 0.0 |
|      5pKhRCT2-bkg.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0023743303385274934 | 0.0002239945851863068 | 0.0 |
|      5pKhRCT2-bkg.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0002239945851863068 |  0.003068889491414004 | 0.0 |
| 5pKhRCT2-bkg.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
