|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                       5 |                       6 |                      7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |  0.0037713092256199073 | 1.8373691667728515e-10 | 0.0 | 0.0 |    0.050449738420960996 |  -1.119138800268058e-06 | 1.1099617287245438e-05 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 1.8373691667728515e-10 | 1.5204634629482827e-17 | 0.0 | 0.0 |   4.293113300223784e-09 |   -7.25535538568306e-14 |  7.741690210146058e-13 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |   0.050449738420960996 |  4.293113300223784e-09 | 0.0 | 0.0 |      1.2149521613066816 | -1.9852052388008962e-05 |  0.0002168868593487667 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | -1.119138800268058e-06 |  -7.25535538568306e-14 | 0.0 | 0.0 | -1.9852052388008962e-05 |   2.143700395145316e-06 | 1.6987630125396953e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | 1.1099617287245438e-05 |  7.741690210146058e-13 | 0.0 | 0.0 |   0.0002168868593487667 |  1.6987630125396953e-09 | 1.4559886334145412e-06 |                   0.0 |                   0.0 | 0.0 |
|      Tj-dBbsk-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 5.253783611193072e-05 | 2.769022415016173e-06 | 0.0 |
|      Tj-dBbsk-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 2.769022415016173e-06 | 5.656633859258067e-05 | 0.0 |
| Tj-dBbsk-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
