|                           Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                     8 |                     9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |  0.0018925343061418382 |  2.297571356262513e-12 | 0.0 | 0.0 |    0.01056547593730921 | 2.3430597168206162e-08 |  9.075922205504425e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |  2.297571356262513e-12 |  3.803565376081653e-21 | 0.0 | 0.0 | 1.3448293605182766e-11 | 2.9512479480482634e-18 | 1.9185946622119033e-16 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |    0.01056547593730921 | 1.3448293605182766e-11 | 0.0 | 0.0 |    0.06262599667796824 |  9.137674989091762e-08 |  5.600790032366893e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | 2.3430597168206162e-08 | 2.9512479480482634e-18 | 0.0 | 0.0 |  9.137674989091762e-08 | 2.1066435726738092e-07 | -3.313410849908286e-10 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |  9.075922205504425e-08 | 1.9185946622119033e-16 | 0.0 | 0.0 |  5.600790032366893e-07 | -3.313410849908286e-10 | 1.5780033947657015e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           cyaEdJsg-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 5.358854118133658e-06 | 4.249196702504187e-07 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           cyaEdJsg-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 4.249196702504187e-07 | 6.255629505742911e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      cyaEdJsg-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       cyaEdJsg-irf.e_reco_model.bias | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| cyaEdJsg-irf.e_reco_model.resolution | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           cyaEdJsg-irf.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |   0.012718247935246212 | -6.435342760636396e-05 | 0.0 |
|           cyaEdJsg-irf.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | -6.435342760636396e-05 | 0.00040033033898186386 | 0.0 |
|      cyaEdJsg-irf.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
