|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                       5 |                       6 |                      7 |                     8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |   0.009403163428506183 |  3.971676814000424e-10 | 0.0 | 0.0 |      0.1116215366776975 |  -6.847546182865862e-06 | 3.1143016208177605e-05 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |  3.971676814000424e-10 |  3.384936800925356e-17 | 0.0 | 0.0 |    9.91035712302787e-09 |  -6.185740902812513e-13 | 2.5639490894202793e-12 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |     0.1116215366776975 |   9.91035712302787e-09 | 0.0 | 0.0 |       2.911023124040196 | -0.00017744788572699846 |  0.0007446853228232598 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | -6.847546182865862e-06 | -6.185740902812513e-13 | 0.0 | 0.0 | -0.00017744788572699846 |   8.538963256758718e-06 | 1.5549352066076128e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | 3.1143016208177605e-05 | 2.5639490894202793e-12 | 0.0 | 0.0 |   0.0007446853228232598 |  1.5549352066076128e-07 |  6.112069318060655e-06 |                   0.0 |                    0.0 | 0.0 |
|      0VlMFGYC-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0002492195084924122 |  1.885899248728596e-05 | 0.0 |
|      0VlMFGYC-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 1.885899248728596e-05 | 0.00024025075910164223 | 0.0 |
| 0VlMFGYC-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
