|                           Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                     8 |                     9 |  10 |  11 |  12 |                    13 |                    14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |     45.286016111120475 | -7.747055266847172e-11 | 0.0 | 0.0 |   -0.44161338718026166 | -6.453355023108517e-05 | 5.5920623389498435e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 | -7.747055266847172e-11 | 2.2069992869521425e-20 | 0.0 | 0.0 | -8.953972684420698e-10 | 2.3608596946818873e-14 | 1.2890455426851186e-13 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |   -0.44161338718026166 | -8.953972684420698e-10 | 0.0 | 0.0 |      36.71979077100695 | 0.00025951012576579764 |  0.0005641128352059105 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | -6.453355023108517e-05 | 2.3608596946818873e-14 | 0.0 | 0.0 | 0.00025951012576579764 |     45.211021637081615 | -6.440478128646162e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | 5.5920623389498435e-05 | 1.2890455426851186e-13 | 0.0 | 0.0 |  0.0005641128352059105 | -6.440478128646162e-08 |      45.20518531044072 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           bvs_UOrI-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |     45.22285944002411 | 0.0005586556876728378 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           bvs_UOrI-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0005586556876728378 |     45.22423960959356 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|      bvs_UOrI-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|       bvs_UOrI-irf.e_reco_model.bias | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
| bvs_UOrI-irf.e_reco_model.resolution | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           bvs_UOrI-irf.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |     45.23295106409305 | 9.554771956326573e-07 | 0.0 |
|           bvs_UOrI-irf.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 9.554771956326573e-07 |     45.21195279909668 | 0.0 |
|      bvs_UOrI-irf.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
