|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.00484539726354499 |  7.164722432867198e-12 | 0.0 | 0.0 |    0.02948352262418305 | 2.4369615439403667e-08 |  7.934205036656279e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |  7.164722432867198e-12 | 1.1512422884848596e-20 | 0.0 | 0.0 | 4.8105781350678784e-11 |  -1.98444703880363e-17 |  7.473827385640471e-17 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.02948352262418305 | 4.8105781350678784e-11 | 0.0 | 0.0 |    0.20222576635350573 | 4.0001409088869304e-08 | 1.9300659209755843e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 2.4369615439403667e-08 |  -1.98444703880363e-17 | 0.0 | 0.0 | 4.0001409088869304e-08 |  1.003223753489187e-06 |   5.91076213680394e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  7.934205036656279e-08 |  7.473827385640471e-17 | 0.0 | 0.0 | 1.9300659209755843e-07 |   5.91076213680394e-09 |   7.42423358327265e-07 |                    0.0 |                    0.0 | 0.0 |
|      iVwZkJJV-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 2.4884337909207855e-05 | 1.9477358855169506e-06 | 0.0 |
|      iVwZkJJV-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 1.9477358855169506e-06 |  2.903288115224123e-05 | 0.0 |
| iVwZkJJV-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
