|                           Parameters |   0 |                       1 |                      2 |   3 |   4 |                       5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                      13 |                      14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |    0.030401045726674063 |  3.515265635152413e-11 | 0.0 | 0.0 |     0.15439188962433203 |    5.54148982005897e-06 | -3.6796265855154544e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |   3.515265635152413e-11 |  4.658634283976789e-20 | 0.0 | 0.0 |    2.05532678346435e-10 |  6.2677457162883575e-15 |  -3.876443731597086e-15 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |     0.15439188962433203 |   2.05532678346435e-10 | 0.0 | 0.0 |       0.936931240694875 |  3.0087331973635544e-05 | -1.7113053133075658e-05 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |    5.54148982005897e-06 | 6.2677457162883575e-15 | 0.0 | 0.0 |  3.0087331973635544e-05 |   9.205936708560997e-06 | -4.3141366096316394e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | -3.6796265855154544e-06 | -3.876443731597086e-15 | 0.0 | 0.0 | -1.7113053133075658e-05 | -4.3141366096316394e-08 |  7.6183331924052185e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           P4nFcL8I-bkg.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.00024835593632654057 | 2.3678410397079658e-05 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           P4nFcL8I-bkg.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 2.3678410397079658e-05 | 0.00028497469755177867 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      P4nFcL8I-bkg.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       P4nFcL8I-irf.e_reco_model.bias | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
| P4nFcL8I-irf.e_reco_model.resolution | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           P4nFcL8I-irf.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |    0.010075901926748175 | -1.0074443445835108e-05 | 0.0 |
|           P4nFcL8I-irf.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -1.0074443445835108e-05 |   0.0004000098551455306 | 0.0 |
|      P4nFcL8I-irf.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
