|                           Parameters |   0 |                      1 |                       2 |   3 |   4 |                      5 |                       6 |                       7 |                     8 |                     9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |   0.001732159187443132 |  2.9709177285373857e-12 | 0.0 | 0.0 |   0.010977242990091311 |  -8.344048594213087e-08 |  1.5621769722047263e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 | 2.9709177285373857e-12 |   6.736759222731544e-21 | 0.0 | 0.0 | 1.9950077514884542e-11 | -1.0770146948525544e-16 |   3.358750193497995e-16 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |   0.010977242990091311 |  1.9950077514884542e-11 | 0.0 | 0.0 |    0.07463326354582162 |  -6.427405610201337e-07 |  1.1001868343563488e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | -8.344048594213087e-08 | -1.0770146948525544e-16 | 0.0 | 0.0 | -6.427405610201337e-07 |  2.1145373172257232e-07 | -1.4032356175838748e-10 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | 1.5621769722047263e-07 |   3.358750193497995e-16 | 0.0 | 0.0 | 1.1001868343563488e-06 | -1.4032356175838748e-10 |  1.5767209834527246e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           2iNGDl6c-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 5.351539238520392e-06 | 4.241891683373031e-07 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           2iNGDl6c-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 4.241891683373031e-07 | 6.267113618117956e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      2iNGDl6c-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       2iNGDl6c-irf.e_reco_model.bias | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| 2iNGDl6c-irf.e_reco_model.resolution | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           2iNGDl6c-irf.spectral.norm | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |    0.01286785481983506 | 1.1773506194921102e-05 | 0.0 |
|           2iNGDl6c-irf.spectral.tilt | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 1.1773506194921102e-05 |   0.000400018289697662 | 0.0 |
|      2iNGDl6c-irf.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
