|                      Parameters |   0 |                       1 |                       2 |   3 |   4 |                      5 |                      6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     0.09668606605517553 |   7.891206260139505e-11 | 0.0 | 0.0 |     0.3956731420523891 |  4.276925111755225e-06 | -1.4199722215384479e-05 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |   7.891206260139505e-11 |   7.325059230857912e-20 | 0.0 | 0.0 |  3.802500070721673e-10 |  5.106731253703816e-15 | -7.0816765705834275e-15 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |      0.3956731420523891 |   3.802500070721673e-10 | 0.0 | 0.0 |      2.022257834718844 | 2.7384269718789743e-05 |  -2.376136049174902e-05 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |   4.276925111755225e-06 |   5.106731253703816e-15 | 0.0 | 0.0 | 2.7384269718789743e-05 |  3.993177607285529e-05 |  -4.613078029672753e-06 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -1.4199722215384479e-05 | -7.0816765705834275e-15 | 0.0 | 0.0 | -2.376136049174902e-05 | -4.613078029672753e-06 |  2.8818936374601413e-05 |                   0.0 |                   0.0 | 0.0 |
|      qamwRF9D-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 | 0.0011165321435264704 |   8.4259863855867e-05 | 0.0 |
|      qamwRF9D-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |   8.4259863855867e-05 | 0.0014065982354084894 | 0.0 |
| qamwRF9D-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
