|                           Parameters |   0 |                      1 |                       2 |   3 |   4 |                      5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |   0.004418720045906023 |   3.878597722739708e-12 | 0.0 | 0.0 |    0.02178588215637026 |   1.798369479372927e-07 |  -1.491589764879355e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |  3.878597722739708e-12 |   4.139385089615389e-21 | 0.0 | 0.0 | 1.9917380972978023e-11 |    9.39553434708397e-17 | -1.1348610577895962e-16 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |    0.02178588215637026 |  1.9917380972978023e-11 | 0.0 | 0.0 |    0.11335202218745268 |   8.442731533997656e-07 |   -6.42748928958488e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |  1.798369479372927e-07 |    9.39553434708397e-17 | 0.0 | 0.0 |  8.442731533997656e-07 |  4.4966159343974274e-07 | -1.3928079284121932e-10 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | -1.491589764879355e-08 | -1.1348610577895962e-16 | 0.0 | 0.0 |  -6.42748928958488e-08 | -1.3928079284121932e-10 |  3.4784209617312914e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           hjTf1rIv-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 1.1487954469773448e-05 | 1.0183901389359575e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           hjTf1rIv-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 1.0183901389359575e-06 | 1.3393884502983557e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      hjTf1rIv-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       hjTf1rIv-irf.e_reco_model.bias | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| hjTf1rIv-irf.e_reco_model.resolution | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           hjTf1rIv-irf.spectral.norm | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |   0.011280774898337675 | -3.312366591911312e-05 | 0.0 |
|           hjTf1rIv-irf.spectral.tilt | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -3.312366591911312e-05 | 0.00040009997314169045 | 0.0 |
|      hjTf1rIv-irf.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
