|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                       6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.21313608381830898 | 1.1807113073941187e-10 | 0.0 | 0.0 |      0.897849773931362 |  1.5546285026088008e-05 |  -3.893696190806548e-06 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 1.1807113073941187e-10 |  7.021685440012832e-20 | 0.0 | 0.0 |  5.449148364532092e-10 |  2.6054404495970683e-15 |  2.6787255879001438e-17 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |      0.897849773931362 |  5.449148364532092e-10 | 0.0 | 0.0 |      4.297945562641462 |  -1.818741412421097e-05 |  5.6310708317321735e-05 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 1.5546285026088008e-05 | 2.6054404495970683e-15 | 0.0 | 0.0 | -1.818741412421097e-05 |    5.04842707337317e-05 | -3.0517217455134134e-07 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -3.893696190806548e-06 | 2.6787255879001438e-17 | 0.0 | 0.0 | 5.6310708317321735e-05 | -3.0517217455134134e-07 |  4.1983330726436235e-05 |                   0.0 |                   0.0 | 0.0 |
|      SIC4dfcf-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0012210868245933443 | 0.0001266970819036024 | 0.0 |
|      SIC4dfcf-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0001266970819036024 | 0.0012261506476706349 | 0.0 |
| SIC4dfcf-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
