|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                       5 |                      6 |                       7 |                     8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |  0.0010559836326890868 | 2.0634846387383127e-12 | 0.0 | 0.0 |   0.0070190578480957225 | 1.4159450574130038e-08 |  -4.439891981915233e-09 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 2.0634846387383127e-12 |  4.409009871743293e-21 | 0.0 | 0.0 |  1.5218933241676663e-11 |  8.026938449595634e-18 |    -1.5666652035341e-18 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |  0.0070190578480957225 | 1.5218933241676663e-11 | 0.0 | 0.0 |    0.052788845090213345 |  5.241968862997817e-08 | -1.2079953385943815e-08 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 1.4159450574130038e-08 |  8.026938449595634e-18 | 0.0 | 0.0 |   5.241968862997817e-08 |  2.088034591802591e-07 |    1.91851059519021e-10 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -4.439891981915233e-09 |   -1.5666652035341e-18 | 0.0 | 0.0 | -1.2079953385943815e-08 |   1.91851059519021e-10 |   1.562818110967825e-07 |                   0.0 |                    0.0 | 0.0 |
|      Nxq8ldO7-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 5.361802113509277e-06 |  4.458367715173413e-07 | 0.0 |
|      Nxq8ldO7-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 4.458367715173413e-07 | 6.2265776482081194e-06 | 0.0 |
| Nxq8ldO7-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
