|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                    8 |                    9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                  0.0 |                  0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     0.5249082529882468 |  2.942901515162074e-10 | 0.0 | 0.0 |     2.6067359250015603 | 2.7493865190724707e-07 |  9.656349000658411e-05 |                  0.0 |                  0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |  2.942901515162074e-10 | 2.3172187627229214e-19 | 0.0 | 0.0 | 2.2232654203486308e-09 | 5.0330585755461236e-18 | -6.912472475505729e-14 |                  0.0 |                  0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                  0.0 |                  0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                  0.0 |                  0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |     2.6067359250015603 | 2.2232654203486308e-09 | 0.0 | 0.0 |      22.06145068743411 |  1.741801592315548e-07 |   0.000270281151729025 |                  0.0 |                  0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 2.7493865190724707e-07 | 5.0330585755461236e-18 | 0.0 | 0.0 |  1.741801592315548e-07 |   2.01446130211854e-07 |  5.636351759822015e-07 |                  0.0 |                  0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  9.656349000658411e-05 | -6.912472475505729e-14 | 0.0 | 0.0 |   0.000270281151729025 |  5.636351759822015e-07 |  0.0006743225757545728 |                  0.0 |                  0.0 | 0.0 |
|      SUno3Fdd-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |  0.01408577251431729 | 0.001088256684032354 | 0.0 |
|      SUno3Fdd-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.001088256684032354 | 0.010711675000192933 | 0.0 |
| SUno3Fdd-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                  0.0 |                  0.0 | 0.0 |
