|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                       5 |                      6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |  0.0006739383585908523 | 1.3841933558940098e-11 | 0.0 | 0.0 |     0.00446344811521949 |  1.156456535452599e-07 |  -5.950039084415231e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 1.3841933558940098e-11 | 1.1139291496274584e-18 | 0.0 | 0.0 |   3.986112143070958e-10 | 2.4806873788117043e-15 |   -3.45219726030493e-14 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.00446344811521949 |  3.986112143070958e-10 | 0.0 | 0.0 |     0.14362943250887547 |  9.363916077177561e-07 | -1.2468225762497757e-05 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  1.156456535452599e-07 | 2.4806873788117043e-15 | 0.0 | 0.0 |   9.363916077177561e-07 |  9.349546540914251e-07 |  -5.181588170608417e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -5.950039084415231e-07 |  -3.45219726030493e-14 | 0.0 | 0.0 | -1.2468225762497757e-05 | -5.181588170608417e-09 |   7.148551533520948e-07 |                    0.0 |                    0.0 | 0.0 |
|      PNVK1KnG-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 2.5182066332905105e-05 |  2.638263411884836e-06 | 0.0 |
|      PNVK1KnG-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |  2.638263411884836e-06 | 3.0104637611684868e-05 | 0.0 |
| PNVK1KnG-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
