|                           Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                       6 |                       7 |                     8 |                     9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |   0.010604941898710604 | 1.7042929892905624e-12 | 0.0 | 0.0 |   0.055057650754984026 |   2.295273885310523e-07 |  -3.200716205433817e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 | 1.7042929892905624e-12 |  5.615971310456097e-22 | 0.0 | 0.0 | 1.3310051741594515e-11 |  -4.093509957857506e-16 |  -3.456539654508063e-16 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |   0.055057650754984026 | 1.3310051741594515e-11 | 0.0 | 0.0 |      1.556521123354837 |  -2.369554711217968e-05 |   1.047232620919134e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |  2.295273885310523e-07 | -4.093509957857506e-16 | 0.0 | 0.0 | -2.369554711217968e-05 |   1.964379634948021e-05 | -1.5589343850722887e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | -3.200716205433817e-06 | -3.456539654508063e-16 | 0.0 | 0.0 |  1.047232620919134e-05 | -1.5589343850722887e-06 |  1.4242008666155675e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           ijFITP6H-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0005653686725615544 | 5.279429311604932e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           ijFITP6H-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 5.279429311604932e-05 | 0.0005798151547306025 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      ijFITP6H-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       ijFITP6H-irf.e_reco_model.bias | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| ijFITP6H-irf.e_reco_model.resolution | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           ijFITP6H-irf.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |   0.010042991102580666 | -6.884558061961867e-08 | 0.0 |
|           ijFITP6H-irf.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | -6.884558061961867e-08 |  0.0004000073515164213 | 0.0 |
|      ijFITP6H-irf.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
