|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007938867678206025 | -1.3389166432036798e-13 | 0.0 |  -0.002729036814079062 | 0.0 | -6.721483906337385e-07 |  8.727807888616037e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.3389166432036798e-13 |    5.73081635582667e-24 | 0.0 |  7.163220068330049e-14 | 0.0 | -1.450968430301379e-17 |  1.633650379155068e-17 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002729036814079062 |   7.163220068330049e-14 | 0.0 |  0.0013674575835930854 | 0.0 | 1.9038705823913952e-07 | -6.232507959628441e-08 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -6.721483906337385e-07 |  -1.450968430301379e-17 | 0.0 | 1.9038705823913952e-07 | 0.0 |   5.15889928246594e-06 | -9.743648662915442e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   8.727807888616037e-07 |   1.633650379155068e-17 | 0.0 | -6.232507959628441e-08 | 0.0 | -9.743648662915442e-08 |  3.959721320396786e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0001164234016158518 |  9.218355093897363e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 9.218355093897363e-06 | 0.00013263452057742678 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
