|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.004905477738017885 | -5.633990420489139e-14 | 0.0 |   -0.001133605688460486 | 0.0 |  1.9441199748954692e-06 |  2.1894176886193017e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -5.633990420489139e-14 | 2.8467993412495253e-24 | 0.0 |  2.4281035471675392e-14 | 0.0 |  -7.516856779238415e-17 |  2.8942025932456138e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.001133605688460486 | 2.4281035471675392e-14 | 0.0 |    0.000461169408809858 | 0.0 |  -5.448893448837359e-07 | -1.1149478981642815e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 1.9441199748954692e-06 | -7.516856779238415e-17 | 0.0 |  -5.448893448837359e-07 | 0.0 |   5.312942700842989e-06 | -2.7209508947287435e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 2.1894176886193017e-07 | 2.8942025932456138e-18 | 0.0 | -1.1149478981642815e-07 | 0.0 | -2.7209508947287435e-08 |   4.070433131104706e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011651425284197387 |  9.221653576236827e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.221653576236827e-06 | 0.00013301519732607242 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
