|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007057980216502501 | -1.1091360353802995e-13 | 0.0 |   -0.002208592237649245 | 0.0 | 2.8275314803403135e-07 |  -9.015902079600787e-08 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.1091360353802995e-13 |   4.326328685638187e-24 | 0.0 |   5.535872209600519e-14 | 0.0 | -5.490846442947655e-17 |   8.494057174618613e-18 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002208592237649245 |   5.535872209600519e-14 | 0.0 |   0.0011311426315568148 | 0.0 |  -3.90096153606523e-07 | -1.5835321744351035e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  2.8275314803403135e-07 |  -5.490846442947655e-17 | 0.0 |   -3.90096153606523e-07 | 0.0 |   5.80384168710582e-06 |  1.7197038326838602e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -9.015902079600787e-08 |   8.494057174618613e-18 | 0.0 | -1.5835321744351035e-07 | 0.0 | 1.7197038326838602e-08 |   4.290487910537878e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0001174843634984649 |  1.074762326946473e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 1.074762326946473e-05 | 0.00012977933652701562 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
