|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006787494069173529 | -1.0101934286014996e-13 | 0.0 | -0.0020818981659080555 | 0.0 | -2.5247720413452187e-07 | 2.4705470015787316e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.0101934286014996e-13 |   4.239391889342482e-24 | 0.0 | 5.0959034045290885e-14 | 0.0 | -6.2805894160855435e-19 |   4.55388072759614e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0020818981659080555 |  5.0959034045290885e-14 | 0.0 |  0.0010187261790677018 | 0.0 |    3.39009064133086e-07 | 1.5992410386657484e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -2.5247720413452187e-07 | -6.2805894160855435e-19 | 0.0 |   3.39009064133086e-07 | 0.0 |  5.1421134332769825e-06 | -1.681650371954983e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  2.4705470015787316e-07 |    4.55388072759614e-17 | 0.0 | 1.5992410386657484e-07 | 0.0 |  -1.681650371954983e-07 |  4.295737640420984e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011472710513261838 |  8.758337962799674e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  8.758337962799674e-06 | 0.00013552620586068897 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
