|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                      5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |   0.012848614269286724 | -3.299840465684961e-13 | 0.0 |  -0.0061411634097770194 | 0.0 | 1.3318313399724486e-07 |   3.171965085257347e-06 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.299840465684961e-13 | 1.2767372156115271e-23 | 0.0 |  2.0350855180856041e-13 | 0.0 | -7.833126973654594e-19 |  -8.793493681154411e-17 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0061411634097770194 | 2.0350855180856041e-13 | 0.0 |   0.0038775971156386826 | 0.0 |  2.442576156687413e-07 | -2.1993254461774966e-06 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 1.3318313399724486e-07 | -7.833126973654594e-19 | 0.0 |   2.442576156687413e-07 | 0.0 |  5.732318204869074e-06 |   7.232059772785145e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  3.171965085257347e-06 | -8.793493681154411e-17 | 0.0 | -2.1993254461774966e-06 | 0.0 |  7.232059772785145e-08 |   4.520780726113824e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0001182910013226437 |   8.44389535350355e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |  8.44389535350355e-06 | 0.00013233488552945872 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
