|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.00757214784525682 | -1.435151187475215e-13 | 0.0 |  -0.0026618698599114544 | 0.0 |  1.1961650780610764e-06 | -4.294861387702106e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.435151187475215e-13 | 6.2069032597770246e-24 | 0.0 |   7.703233412338292e-14 | 0.0 |  -2.938776592857382e-17 | 3.9035894606284596e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0026618698599114544 |  7.703233412338292e-14 | 0.0 |   0.0014063317882467652 | 0.0 | -3.2170559294160967e-07 | 1.6867039769052593e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 1.1961650780610764e-06 | -2.938776592857382e-17 | 0.0 | -3.2170559294160967e-07 | 0.0 |  5.0057839169534255e-06 | 1.6915619328974905e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -4.294861387702106e-07 | 3.9035894606284596e-17 | 0.0 |  1.6867039769052593e-07 | 0.0 |  1.6915619328974905e-07 |  4.149619866551765e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011425944610910681 |  7.889008690148892e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  7.889008690148892e-06 | 0.00013780431415946724 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
