|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.007197174892792158 | -1.2463545094310804e-13 | 0.0 |  -0.0024169349258899016 | 0.0 |    6.91846111840637e-07 |  1.0979064507408131e-06 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2463545094310804e-13 |  5.5065513220427365e-24 | 0.0 |   6.575670729559653e-14 | 0.0 |  -6.258484243964312e-17 |  1.3296536197570366e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0024169349258899016 |   6.575670729559653e-14 | 0.0 |   0.0012156707304513043 | 0.0 | -4.5668691416879834e-07 | -1.2955297033475263e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |    6.91846111840637e-07 |  -6.258484243964312e-17 | 0.0 | -4.5668691416879834e-07 | 0.0 |    4.89360339876258e-06 |  -5.225706373350972e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.0979064507408131e-06 |  1.3296536197570366e-17 | 0.0 | -1.2955297033475263e-07 | 0.0 |  -5.225706373350972e-08 |   3.911115421434779e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011431795352833048 | 8.664641272237286e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  8.664641272237286e-06 | 0.0001363350572191618 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
