|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                    7 |                     8 |   9 |
|         Crablog.spectral.index |    0.006875535706257429 |  -6.679681685402629e-14 | 0.0 | -0.0019661692110275477 | 0.0 |  -2.749297037637582e-07 | -1.0228431958271237e-06 |                  0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -6.679681685402629e-14 |   3.642217626457474e-24 | 0.0 | 3.7379030715348805e-14 | 0.0 | -4.7323214884033526e-17 |  -8.717762130316786e-18 |                  0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                  0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0019661692110275477 |  3.7379030715348805e-14 | 0.0 |  0.0008210092639987654 | 0.0 |  -8.642159701814008e-08 |  1.2617336464001476e-07 |                  0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                  0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -2.749297037637582e-07 | -4.7323214884033526e-17 | 0.0 | -8.642159701814008e-08 | 0.0 |  4.7608889015186034e-06 |   9.636272455938682e-08 |                  0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.0228431958271237e-06 |  -8.717762130316786e-18 | 0.0 | 1.2617336464001476e-07 | 0.0 |   9.636272455938682e-08 |   3.579324985513622e-06 |                  0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.000115770429178321 |  8.25679381134148e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 8.25679381134148e-06 | 0.0001348624136715935 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                  0.0 |                   0.0 | 0.0 |
