|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.005133506191461902 |  -5.830024605204818e-14 | 0.0 | -0.0012598933210644433 | 0.0 |  4.880936225643335e-07 |  -3.831649154301257e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -5.830024605204818e-14 |  3.1657392118547766e-24 | 0.0 | 2.7598544009389897e-14 | 0.0 | 1.2552972376043642e-17 | -2.1141097379499845e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0012598933210644433 |  2.7598544009389897e-14 | 0.0 |  0.0005266491751314759 | 0.0 | 1.4795873180084393e-07 |  1.7209406074540923e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  4.880936225643335e-07 |  1.2552972376043642e-17 | 0.0 | 1.4795873180084393e-07 | 0.0 |   5.13212967058139e-06 |   8.886129022589622e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -3.831649154301257e-07 | -2.1141097379499845e-18 | 0.0 | 1.7209406074540923e-07 | 0.0 |  8.886129022589622e-08 |   3.825862036387933e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011785364087058937 | 1.0127172824407474e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 1.0127172824407474e-05 | 0.00013054593472416054 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
