|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006605014889108657 | -1.1345173635504586e-13 | 0.0 | -0.0021629637113869614 | 0.0 | -5.050999514586401e-07 | -2.7017834281244697e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.1345173635504586e-13 |    5.75139087255392e-24 | 0.0 |  5.998954672029531e-14 | 0.0 | -8.148481311868949e-18 |   1.286154034163905e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0021629637113869614 |   5.998954672029531e-14 | 0.0 |  0.0010225815636267252 | 0.0 |    1.9304176376396e-07 |   1.594572959282043e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -5.050999514586401e-07 |  -8.148481311868949e-18 | 0.0 |    1.9304176376396e-07 | 0.0 |  4.436439315422692e-06 |  -5.251547182105618e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.7017834281244697e-07 |   1.286154034163905e-17 | 0.0 |  1.594572959282043e-07 | 0.0 | -5.251547182105618e-08 |   3.374007888714524e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011679844160396074 |  8.273430345287131e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  8.273430345287131e-06 | 0.00013375358823702817 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
