|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006710932907884305 | -1.1933865853562886e-13 | 0.0 |  -0.002197499484862592 | 0.0 |  -5.649274809919119e-07 | 1.5673126249482016e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.1933865853562886e-13 |   5.316182140306582e-24 | 0.0 |  6.161361383313295e-14 | 0.0 | -2.6805212586899633e-17 | -9.550512936684927e-18 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002197499484862592 |   6.161361383313295e-14 | 0.0 |  0.0011139644639462786 | 0.0 |  1.1396448234110955e-07 | -2.057953147284084e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -5.649274809919119e-07 | -2.6805212586899633e-17 | 0.0 | 1.1396448234110955e-07 | 0.0 |   4.947322639079062e-06 |  5.419454251587522e-09 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.5673126249482016e-07 |  -9.550512936684927e-18 | 0.0 | -2.057953147284084e-07 | 0.0 |   5.419454251587522e-09 |  3.989727819210112e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  0.000116845422091257 |  9.146344820403703e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 9.146344820403703e-06 | 0.00013264988044606277 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
