|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.007877277346992633 | -1.5840477052816007e-13 | 0.0 | -0.0028763842783662624 | 0.0 |  2.0317019532910465e-07 |  -6.964402436429633e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5840477052816007e-13 |   6.132371939046314e-24 | 0.0 |  8.519822466187508e-14 | 0.0 | -5.1554277560925165e-17 | -1.6837906360427015e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0028763842783662624 |   8.519822466187508e-14 | 0.0 |   0.001663921197143346 | 0.0 |   1.308013690934152e-07 |  4.9659855124212974e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  2.0317019532910465e-07 | -5.1554277560925165e-17 | 0.0 |  1.308013690934152e-07 | 0.0 |   5.603956656927428e-06 |   1.795969279853339e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -6.964402436429633e-07 | -1.6837906360427015e-17 | 0.0 | 4.9659855124212974e-08 | 0.0 |   1.795969279853339e-08 |   4.195002428437324e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011452398263304081 | 9.663812665629857e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  9.663812665629857e-06 | 0.0001347813311894855 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
