|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.010201965304691921 | -2.3093277058886783e-13 | 0.0 |  -0.004402117679631991 | 0.0 | 2.1538868367429215e-06 | 1.5262976666638084e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.3093277058886783e-13 |   7.852760807760262e-24 | 0.0 | 1.3458930436269038e-13 | 0.0 | -7.286021681318015e-17 | -2.236886859016006e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.004402117679631991 |  1.3458930436269038e-13 | 0.0 |  0.0029544302667376837 | 0.0 | -5.572764413539335e-07 | -5.287900387500699e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  2.1538868367429215e-06 |  -7.286021681318015e-17 | 0.0 | -5.572764413539335e-07 | 0.0 |  6.783601590883611e-06 | 2.4457044726712296e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.5262976666638084e-06 |  -2.236886859016006e-17 | 0.0 | -5.287900387500699e-07 | 0.0 | 2.4457044726712296e-07 |  4.943017280630745e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011537017439902711 | 1.0839860135437797e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 1.0839860135437797e-05 | 0.00013204072236208404 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
