|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007242944128307859 | -1.3226955469156098e-13 | 0.0 |   -0.002492294958277893 | 0.0 |   8.702712237798086e-07 | -1.2599759414427235e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.3226955469156098e-13 |   5.999773552329899e-24 | 0.0 |   7.058014728198511e-14 | 0.0 | -3.5977053402643985e-17 |   4.819616252951849e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002492294958277893 |   7.058014728198511e-14 | 0.0 |   0.0012612687432000773 | 0.0 | -1.6362254129607524e-07 |   4.233909683996132e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   8.702712237798086e-07 | -3.5977053402643985e-17 | 0.0 | -1.6362254129607524e-07 | 0.0 |   4.924171788870541e-06 | -2.1445911168537203e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.2599759414427235e-06 |   4.819616252951849e-17 | 0.0 |   4.233909683996132e-07 | 0.0 | -2.1445911168537203e-08 |   3.651910065924415e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011556620742358686 |  9.164318862344505e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.164318862344505e-06 | 0.00013423502901427998 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
