|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008158383243142336 | -1.6158317913389132e-13 | 0.0 |   -0.002990679812000063 | 0.0 | -7.633031853441947e-07 |   -6.79464630817277e-08 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6158317913389132e-13 |   5.919402844730761e-24 | 0.0 |   8.616250102954728e-14 | 0.0 | 1.4604936107997375e-17 |    9.79308937964378e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002990679812000063 |   8.616250102954728e-14 | 0.0 |   0.0017551680284885456 | 0.0 |   8.54937782829326e-07 | -1.8422061036743197e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -7.633031853441947e-07 |  1.4604936107997375e-17 | 0.0 |    8.54937782829326e-07 | 0.0 |  6.071177522458432e-06 |   3.928477240561517e-09 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   -6.79464630817277e-08 |    9.79308937964378e-18 | 0.0 | -1.8422061036743197e-07 | 0.0 |  3.928477240561517e-09 |    4.47071661844268e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011564604869718651 |  9.071307597409813e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |  9.071307597409813e-06 | 0.00013416718126611128 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
