|                     Parameters |                       0 |                      1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |     0.00830545833528242 | -1.363483118403555e-13 | 0.0 | -0.0028504013379068334 | 0.0 | -5.926071399375324e-08 | -2.0575161487729138e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.363483118403555e-13 | 5.4562332117624565e-24 | 0.0 |  7.257594489054245e-14 | 0.0 | -4.287299638347377e-17 |   4.237981593621002e-18 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0028504013379068334 |  7.257594489054245e-14 | 0.0 |  0.0014580285167562852 | 0.0 |  -6.54701748388918e-08 |  -9.116524534695453e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -5.926071399375324e-08 | -4.287299638347377e-17 | 0.0 |  -6.54701748388918e-08 | 0.0 |  5.627742705869663e-06 |   4.495311378299224e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.0575161487729138e-07 |  4.237981593621002e-18 | 0.0 | -9.116524534695453e-08 | 0.0 |  4.495311378299224e-08 |  4.1986427458425135e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011378690381975466 | 8.114304212285063e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  8.114304212285063e-06 | 0.0001376837354833099 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
