|                     Parameters |                       0 |                       1 |   2 |                     3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006795844645899772 |  -1.219743139722954e-13 | 0.0 | -0.002226645775192852 | 0.0 |  2.9160934289986726e-07 | -1.6502583746900545e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.219743139722954e-13 |   5.485966942716562e-24 | 0.0 | 6.300492507974961e-14 | 0.0 | -1.5473022938074672e-17 |  1.5476272167471512e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002226645775192852 |   6.300492507974961e-14 | 0.0 | 0.0011274711859934601 | 0.0 |   6.843073931302844e-08 |   3.110764332170702e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  2.9160934289986726e-07 | -1.5473022938074672e-17 | 0.0 | 6.843073931302844e-08 | 0.0 |   5.080738850891472e-06 |   7.155217536723835e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.6502583746900545e-07 |  1.5476272167471512e-17 | 0.0 | 3.110764332170702e-07 | 0.0 |   7.155217536723835e-08 |    3.94855311503455e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011656268871173882 | 1.0723374234180136e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 | 1.0723374234180136e-05 | 0.00013104785226455455 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
