|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007072080159273143 | -1.2800390574046146e-13 | 0.0 |  -0.002389529734981359 | 0.0 | -1.5603018719158101e-06 | -5.988323423141987e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2800390574046146e-13 |   5.558285426769796e-24 | 0.0 |   6.66400980739142e-14 | 0.0 |  -3.536258937712951e-17 |  8.668154565201272e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002389529734981359 |    6.66400980739142e-14 | 0.0 |  0.0012150262882428186 | 0.0 |   2.994298328035034e-07 | 2.0704483427719555e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.5603018719158101e-06 |  -3.536258937712951e-17 | 0.0 |  2.994298328035034e-07 | 0.0 |   5.324302560397265e-06 |  5.757503707424655e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -5.988323423141987e-07 |   8.668154565201272e-18 | 0.0 | 2.0704483427719555e-07 | 0.0 |   5.757503707424655e-08 | 3.6748229371199386e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011477963068265513 |  7.853481967739306e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  7.853481967739306e-06 | 0.00013694481727908806 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
