|                     Parameters |                       0 |                       1 |   2 |                     3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008568983038583992 | -1.1746574445079835e-13 | 0.0 | -0.002845514657522172 | 0.0 | -1.0182316788714599e-07 |   2.514210100103446e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.1746574445079835e-13 |   5.065941045341731e-24 | 0.0 | 6.356447402726668e-14 | 0.0 | -2.4987596293177866e-17 |   1.083486094221534e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002845514657522172 |   6.356447402726668e-14 | 0.0 | 0.0013246026473285833 | 0.0 |   3.280492885403558e-07 |   2.276975748105632e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.0182316788714599e-07 | -2.4987596293177866e-17 | 0.0 | 3.280492885403558e-07 | 0.0 |  5.4692604148822255e-06 | -1.6856435955219637e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   2.514210100103446e-07 |   1.083486094221534e-17 | 0.0 | 2.276975748105632e-07 | 0.0 | -1.6856435955219637e-08 |   4.085357233601909e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011664260988983968 |   8.64664070372397e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |   8.64664070372397e-06 | 0.00013341530307674063 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
