|                     Parameters |                      0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.005918414106240011 |  -8.545987766591119e-14 | 0.0 |  -0.0016842258410872215 | 0.0 |  7.606752020367198e-07 |   3.660794929131071e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -8.545987766591119e-14 |   3.847626366838316e-24 | 0.0 |  4.1144513228156336e-14 | 0.0 | -2.893791477114358e-17 | -1.2446283781497646e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0016842258410872215 |  4.1144513228156336e-14 | 0.0 |   0.0007845987154172435 | 0.0 |  3.871503580503515e-08 | -2.0435982455803257e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  7.606752020367198e-07 |  -2.893791477114358e-17 | 0.0 |   3.871503580503515e-08 | 0.0 |  5.145875618326546e-06 |   2.590429964886294e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  3.660794929131071e-07 | -1.2446283781497646e-17 | 0.0 | -2.0435982455803257e-07 | 0.0 |  2.590429964886294e-08 |   3.935399017732775e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011607815893961175 | 1.0543108421337538e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 1.0543108421337538e-05 |  0.0001317477556657436 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
