|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.006290082929548537 | -9.549212982456534e-14 | 0.0 | -0.0019093419799298802 | 0.0 | 1.8656808813182933e-07 |  -9.13380075239971e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -9.549212982456534e-14 |  4.417157621298663e-24 | 0.0 |  4.795587491833339e-14 | 0.0 | -4.365740861239196e-17 | 3.1457675571164277e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0019093419799298802 |  4.795587491833339e-14 | 0.0 |  0.0008910026648938395 | 0.0 | -2.911915100495042e-07 |  4.906722237602482e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 1.8656808813182933e-07 | -4.365740861239196e-17 | 0.0 | -2.911915100495042e-07 | 0.0 |  4.906272932766892e-06 | -6.858636634605713e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -9.13380075239971e-07 | 3.1457675571164277e-17 | 0.0 |  4.906722237602482e-07 | 0.0 | -6.858636634605713e-08 |  3.761802166469277e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011671607448504785 |  9.822422869910636e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  9.822422869910636e-06 | 0.00013166995970115392 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
