|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009506651730826826 | -1.6638017875809493e-13 | 0.0 |   -0.003503410517398191 | 0.0 | -4.501931055235171e-06 | -1.4213798258194238e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6638017875809493e-13 |   7.070597135849683e-24 | 0.0 |   9.143591427407647e-14 | 0.0 |  6.257448116349671e-17 | -1.0574336392768107e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003503410517398191 |   9.143591427407647e-14 | 0.0 |   0.0017358742779478595 | 0.0 |  2.198539697699862e-06 | -1.0628519011921368e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -4.501931055235171e-06 |   6.257448116349671e-17 | 0.0 |   2.198539697699862e-06 | 0.0 |  5.222099207301641e-06 |   1.055914743890747e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.4213798258194238e-07 | -1.0574336392768107e-17 | 0.0 | -1.0628519011921368e-08 | 0.0 |  1.055914743890747e-07 |   3.844371644846898e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011478358926384955 |  9.147534965415391e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |  9.147534965415391e-06 | 0.00013540682231485027 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
