|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008151883040857393 | -1.5801099944708653e-13 | 0.0 |  -0.0029773236435639444 | 0.0 | -3.047774461172228e-07 |    8.25596375489113e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5801099944708653e-13 |   6.781597731724208e-24 | 0.0 |   8.651550804622822e-14 | 0.0 | -4.933349142672973e-17 |  -2.006653418909284e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0029773236435639444 |   8.651550804622822e-14 | 0.0 |   0.0015831426545578333 | 0.0 |  4.087693345064912e-09 | -3.6239283455858256e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -3.047774461172228e-07 |  -4.933349142672973e-17 | 0.0 |   4.087693345064912e-09 | 0.0 |  5.356605260080914e-06 |  -3.770997578525711e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |    8.25596375489113e-07 |  -2.006653418909284e-18 | 0.0 | -3.6239283455858256e-07 | 0.0 | -3.770997578525711e-08 |  3.7702131768881927e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011824635285626559 |  9.564385802977974e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |  9.564385802977974e-06 | 0.00013036812980402407 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
