|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.009082672441629238 | -1.6407204033914926e-13 | 0.0 | -0.0033516598507427812 | 0.0 |  1.5720983635037655e-06 |   -9.99351399566546e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6407204033914926e-13 |   7.411035464981745e-24 | 0.0 |  9.116931060864043e-14 | 0.0 | -1.1264891211539026e-16 | -1.3617386781407404e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0033516598507427812 |   9.116931060864043e-14 | 0.0 |  0.0016588146285409966 | 0.0 |  -9.375700700828033e-07 |   7.358146963901381e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.5720983635037655e-06 | -1.1264891211539026e-16 | 0.0 | -9.375700700828033e-07 | 0.0 |   4.741944428606261e-06 |    8.75971154602916e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   -9.99351399566546e-07 | -1.3617386781407404e-17 | 0.0 |  7.358146963901381e-08 | 0.0 |    8.75971154602916e-08 |  3.5531714656076545e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011411498010622426 | 8.591386286316937e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  8.591386286316937e-06 |  0.000136447958205175 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
