|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007618049845137293 | -1.5035636610645867e-13 | 0.0 | -0.0027421292817342035 | 0.0 |   4.050636154509946e-07 |  -4.465833127298157e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5035636610645867e-13 |   6.730327264724061e-24 | 0.0 |  8.033533062780055e-14 | 0.0 |  -9.433315538435716e-18 |  2.1968788830627367e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0027421292817342035 |   8.033533062780055e-14 | 0.0 |  0.0013956487004480461 | 0.0 |  4.7052175705498536e-08 |  1.6856944229071615e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   4.050636154509946e-07 |  -9.433315538435716e-18 | 0.0 | 4.7052175705498536e-08 | 0.0 |  4.8402746182798115e-06 | -2.6212007149066505e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -4.465833127298157e-07 |  2.1968788830627367e-17 | 0.0 | 1.6856944229071615e-07 | 0.0 | -2.6212007149066505e-08 |   3.584512561981909e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011542204715610821 | 6.3601512776398545e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 6.3601512776398545e-06 | 0.00013820869157136491 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
