|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.009864759986939213 | -1.887672059216211e-13 | 0.0 |   -0.003772416766084509 | 0.0 | -8.008740807621635e-08 |   5.354787072967205e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.887672059216211e-13 |  8.482022074695559e-24 | 0.0 |  1.0576863977145477e-13 | 0.0 | 1.3585961087032498e-18 |  -1.052886392030458e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.003772416766084509 | 1.0576863977145477e-13 | 0.0 |   0.0018886858781645924 | 0.0 |  2.773058368873911e-07 | -2.6248638199901355e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -8.008740807621635e-08 | 1.3585961087032498e-18 | 0.0 |   2.773058368873911e-07 | 0.0 |  4.710093120180676e-06 |   2.714190372619896e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  5.354787072967205e-07 | -1.052886392030458e-17 | 0.0 | -2.6248638199901355e-07 | 0.0 |  2.714190372619896e-08 |  3.3658083469169365e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011423202723958014 | 5.011285699067928e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |  5.011285699067928e-06 | 0.0001412925200279124 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
