|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.007148983353565153 | -1.251910195071283e-13 | 0.0 | -0.0023708151078721995 | 0.0 |  -5.09465268255687e-08 | -9.715805912794845e-08 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.251910195071283e-13 | 5.1615904483315426e-24 | 0.0 |  6.360035955256472e-14 | 0.0 | -3.514789111135729e-17 |  1.546633842571182e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0023708151078721995 |  6.360035955256472e-14 | 0.0 |   0.001199138325517716 | 0.0 | 3.2232284162016106e-08 | 2.1336095348784152e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -5.09465268255687e-08 | -3.514789111135729e-17 | 0.0 | 3.2232284162016106e-08 | 0.0 |  5.600388189905333e-06 | 2.6627765179644948e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -9.715805912794845e-08 |  1.546633842571182e-17 | 0.0 | 2.1336095348784152e-07 | 0.0 | 2.6627765179644948e-08 |  4.086692485503664e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011517057028073065 | 1.0809927711001716e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 1.0809927711001716e-05 | 0.00013221497063599618 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
